Student_Id,School
student_16584,30Q575
student_6729,02M534
student_69391,None
student_58668,None
student_27464,02M425
student_35983,None
student_33124,02M438
student_6676,02M411
student_2127,02M439
student_35103,None
student_48867,None
student_42115,None
student_56122,None
student_26251,None
student_72119,None
student_43773,None
student_49573,None
student_28138,None
student_20830,None
student_926,02M414
student_8809,02M439
student_24965,None
student_35554,None
student_40655,None
student_17443,03M494
student_14722,02M520
student_15826,None
student_2255,02M260
student_33943,None
student_26232,None
student_73790,None
student_25150,None
student_48223,None
student_72955,None
student_37958,None
student_2161,02M546
student_55628,None
student_47683,None
student_34832,None
student_73921,None
student_9178,02M534
student_34547,None
student_63087,None
student_4429,02M418
student_43658,None
student_64656,None
student_8390,02M294
student_65058,None
student_22220,None
student_72888,None
student_62286,None
student_47435,None
student_48289,None
student_49729,None
student_4460,02M298
student_16388,01M696
student_75083,None
student_9650,01M450
student_36840,None
student_19096,None
student_70460,None
student_57611,None
student_15797,01M450
student_28752,None
student_21610,None
student_12135,02M260
student_16643,24Q299
student_12972,02M534
student_66706,None
student_33746,None
student_27608,None
student_67612,None
student_21613,None
student_31611,None
student_10239,None
student_33726,None
student_27521,None
student_73620,None
student_33059,None
student_61986,None
student_22743,None
student_54546,None
student_13343,05M362
student_53077,None
student_21880,None
student_11580,01M696
student_64977,None
student_12003,14K610
student_69352,None
student_27103,None
student_6758,01M539
student_29311,None
student_15016,01M696
student_21659,None
student_15681,02M534
student_25638,None
student_70607,None
student_37763,None
student_75,02M411
student_64641,None
student_57161,None
student_72503,None
student_64569,None
student_57507,None
student_18314,None
student_27000,None
student_15390,01M696
student_66117,None
student_9353,01M696
student_41918,None
student_3207,02M418
student_48678,None
student_22819,None
student_32078,None
student_9213,02M376
student_13174,02M376
student_38288,None
student_2941,10X374
student_21543,None
student_70153,None
student_23849,None
student_23462,None
student_26775,None
student_69796,None
student_18217,None
student_48380,None
student_4289,02M418
student_16383,None
student_74526,None
student_58611,None
student_41150,None
student_70487,None
student_38910,None
student_49057,None
student_5761,01M450
student_59747,None
student_71995,None
student_30268,None
student_33626,None
student_67567,None
student_32127,None
student_61391,10X225
student_32101,None
student_9461,01M696
student_19827,02M438
student_17542,None
student_23746,None
student_32552,None
student_9067,02M546
student_51686,None
student_32740,None
student_73587,None
student_25798,None
student_18323,None
student_70937,None
student_3817,02M411
student_63456,None
student_43999,None
student_41996,None
student_40585,None
student_73532,None
student_6640,02M298
student_74151,None
student_48684,None
student_68290,None
student_25576,None
student_30135,None
student_1010,05M692
student_785,02M414
student_54177,None
student_49321,None
student_30419,None
student_53575,None
student_36599,None
student_69912,None
student_49966,None
student_45851,None
student_31517,None
student_37103,None
student_9893,02M414
student_13452,02M376
student_1002,02M534
student_18236,None
student_32723,None
student_56701,None
student_13230,02M376
student_61913,21K620
student_7148,02M414
student_56090,None
student_68071,None
student_75408,None
student_40770,10X440
student_56331,None
student_29823,None
student_34575,None
student_18305,None
student_5627,02M411
student_50083,None
student_66374,None
student_62641,None
student_69314,None
student_4583,05M362
student_41080,None
student_46467,None
student_25495,None
student_30026,None
student_27563,None
student_71562,30Q450
student_4014,01M539
student_69297,None
student_12651,03M494
student_19996,None
student_34867,None
student_28399,None
student_54187,None
student_51565,None
student_37134,None
student_20631,None
student_15069,25Q525
student_56645,None
student_2839,05M362
student_33755,None
student_39844,None
student_64911,None
student_7153,02M414
student_44942,None
student_61928,None
student_13321,02M534
student_55624,None
student_67705,02M520
student_38048,None
student_66833,None
student_40594,None
student_40984,None
student_22528,None
student_71524,None
student_39299,None
student_43162,None
student_48597,None
student_21552,None
student_52316,None
student_37400,None
student_10317,02M414
student_42691,None
student_27106,None
student_11042,01M696
student_2338,02M260
student_41613,None
student_36877,None
student_20140,03M494
student_4898,03M541
student_13911,02M546
student_50086,None
student_36663,None
student_32627,None
student_61791,None
student_38530,None
student_1116,02M411
student_9606,24Q299
student_46360,None
student_63621,None
student_67984,None
student_26017,None
student_974,05M692
student_66760,None
student_4101,02M534
student_12905,02M376
student_68139,None
student_58737,None
student_34343,16K765
student_53684,None
student_71695,None
student_39258,None
student_59103,None
student_52611,None
student_48820,None
student_38340,None
student_10030,02M414
student_41287,None
student_23076,None
student_58288,None
student_5830,02M414
student_53082,None
student_32489,02M438
student_20466,None
student_62025,None
student_72454,None
student_32488,None
student_3106,02M260
student_66846,None
student_43751,None
student_45650,None
student_47105,None
student_49506,None
student_73501,None
student_71276,None
student_62995,None
student_26295,None
student_38921,None
student_13129,02M376
student_27545,None
student_9517,02M260
student_14589,None
student_69103,02M425
student_19012,None
student_56563,None
student_28117,None
student_4474,05M362
student_14117,01M696
student_54882,None
student_48362,None
student_408,02M411
student_44193,None
student_40351,None
student_65105,None
student_62773,None
student_48701,None
student_36379,None
student_61405,None
student_22524,None
student_64498,None
student_26627,None
student_40516,None
student_57614,None
student_69340,None
student_39919,02M316
student_52914,None
student_37601,None
student_37224,None
student_71163,None
student_24291,None
student_12593,01M450
student_67447,10X440
student_67880,None
student_64813,None
student_68243,None
student_7120,02M376
student_4079,01M696
student_34831,None
student_44899,None
student_38720,None
student_2067,02M411
student_44281,None
student_62500,None
student_32486,None
student_67670,None
student_30475,None
student_6743,04M555
student_51813,None
student_1654,01M539
student_54897,None
student_61524,None
student_40599,None
student_71543,None
student_49230,11X514
student_55778,None
student_49187,None
student_36156,None
student_63477,None
student_6827,02M407
student_49482,None
student_3881,04M555
student_17053,None
student_11109,24Q299
student_55789,02M438
student_56086,None
student_46211,None
student_18867,None
student_53290,None
student_8050,01M450
student_29933,02M544
student_19779,None
student_27880,01M509
student_67461,None
student_3872,03M541
student_34107,None
student_4800,02M414
student_17913,None
student_28930,None
student_23343,None
student_41631,None
student_71468,02M529
student_45340,None
student_54269,None
student_40676,None
student_37372,None
student_41077,10X440
student_13910,01M696
student_63361,None
student_277,02M260
student_33615,None
student_72218,None
student_30243,None
student_57561,None
student_19895,None
student_74288,None
student_58582,None
student_32838,None
student_28592,None
student_74828,None
student_71267,None
student_68028,None
student_67987,01M509
student_18697,None
student_20066,None
student_44166,None
student_61531,None
student_28275,02M425
student_10307,02M546
student_15179,13K674
student_41750,None
student_12713,01M509
student_21818,None
student_18876,24Q299
student_36750,None
student_47980,None
student_50923,None
student_67342,None
student_19762,None
student_6269,02M414
student_34862,None
student_45064,None
student_2362,05M362
student_30091,None
student_69313,None
student_10721,02M407
student_71311,None
student_55179,None
student_4023,02M418
student_11131,02M546
student_23880,None
student_35575,None
student_71738,None
student_25023,None
student_56006,02M425
student_40031,None
student_59745,None
student_31657,None
student_10416,02M260
student_57776,None
student_64235,15K592
student_9403,02M439
student_72244,None
student_59737,17K600
student_72370,None
student_36241,None
student_66340,None
student_1710,02M411
student_15140,None
student_71325,None
student_60044,None
student_72257,None
student_47532,None
student_71274,None
student_62399,None
student_57643,None
student_59410,None
student_32832,None
student_13620,None
student_24584,14K477
student_4789,02M260
student_44071,None
student_13743,01M696
student_10646,02M534
student_40507,None
student_58326,None
student_39591,None
student_21607,None
student_10005,01M696
student_24349,None
student_56284,None
student_23723,None
student_11730,02M260
student_54875,None
student_71660,None
student_30604,None
student_74860,None
student_39994,None
student_41998,None
student_25156,None
student_43959,None
student_10134,02M407
student_57805,None
student_59032,None
student_26783,None
student_24820,None
student_1571,28Q687
student_59783,None
student_19183,None
student_45153,None
student_56070,None
student_65659,None
student_27051,None
student_18279,02M438
student_59608,None
student_38786,None
student_19368,None
student_50776,None
student_26900,None
student_32221,None
student_70249,None
student_10596,02M376
student_27915,None
student_15745,25Q525
student_16801,None
student_25395,None
student_49736,None
student_29706,None
student_73723,None
student_61638,None
student_9700,25Q525
student_16253,10X440
student_27537,None
student_41707,None
student_74761,02M580
student_39850,None
student_45826,None
student_14329,01M450
student_10210,02M414
student_59261,None
student_53271,None
student_2128,15K684
student_37278,None
student_29,02M411
student_38836,02M425
student_59830,14K071
student_30564,None
student_25919,None
student_59406,None
student_74189,02M580
student_30679,None
student_70180,None
student_60802,None
student_59621,None
student_29467,None
student_60027,None
student_30235,None
student_67896,None
student_43682,None
student_17798,None
student_74508,None
student_35965,None
student_41640,None
student_67312,None
student_36230,None
student_25741,None
student_1263,02M418
student_42505,None
student_57783,None
student_66631,None
student_30330,None
student_26235,19K615
student_52988,None
student_13201,05M362
student_61111,None
student_52278,None
student_48998,None
student_66544,None
student_17691,None
student_32346,None
student_59518,None
student_16831,None
student_2813,02M418
student_49290,None
student_7848,02M418
student_28950,None
student_33991,None
student_29581,None
student_27135,None
student_15740,None
student_57203,None
student_7864,02M418
student_71485,None
student_71623,None
student_19473,None
student_44290,18K576
student_14023,03M494
student_24073,None
student_71886,None
student_45612,None
student_42391,None
student_60186,None
student_33844,None
student_23118,None
student_37868,None
student_58942,None
student_8616,02M260
student_64725,None
student_49213,None
student_40277,None
student_25690,None
student_72650,None
student_53697,None
student_25020,None
student_22308,None
student_8052,02M260
student_8469,01M696
student_30665,None
student_2808,02M260
student_3759,02M260
student_57431,None
student_17660,None
student_19457,None
student_13073,02M376
student_53408,None
student_10282,01M509
student_8279,02M414
student_17070,None
student_38524,None
student_30779,None
student_33204,None
student_2350,14K449
student_1308,02M411
student_46427,None
student_70601,None
student_66679,None
student_45550,None
student_53188,None
student_8119,02M414
student_36012,02M544
student_42497,14K071
student_35829,None
student_60423,None
student_55977,None
student_11024,02M414
student_43212,None
student_19583,None
student_49564,None
student_17938,None
student_53559,None
student_18762,None
student_67118,None
student_52212,None
student_27561,None
student_55808,None
student_47998,None
student_63120,None
student_24406,None
student_12572,02M376
student_33282,02M520
student_1412,03M417
student_50437,02M438
student_46450,None
student_61940,None
student_32924,None
student_56761,None
student_49037,None
student_34903,None
student_5727,02M411
student_32676,None
student_16571,None
student_69676,None
student_18050,None
student_42873,None
student_29963,None
student_11197,02M260
student_15047,02M534
student_44921,None
student_50025,None
student_26952,None
student_74737,None
student_4921,02M411
student_13081,01M696
student_39396,None
student_53175,None
student_7002,02M260
student_44689,None
student_10920,02M546
student_28456,None
student_67814,None
student_70008,02M316
student_70638,None
student_30975,None
student_47472,None
student_42634,None
student_3971,02M534
student_57576,None
student_58267,None
student_20283,None
student_51180,None
student_10382,02M376
student_26594,23K647
student_60302,None
student_16247,24Q299
student_45374,None
student_2878,01M539
student_53760,02M520
student_50580,None
student_18360,24Q299
student_44013,None
student_58607,None
student_2370,02M414
student_19684,None
student_66236,None
student_39406,None
student_53439,None
student_63783,None
student_29138,None
student_20113,None
student_29154,None
student_28171,None
student_52614,None
student_62560,None
student_19304,None
student_4194,02M418
student_50457,None
student_53359,None
student_18652,02M438
student_67414,None
student_16189,01M696
student_8185,02M546
student_25466,24Q264
student_11679,02M414
student_15835,01M450
student_69378,None
student_69354,None
student_50750,None
student_59302,None
student_25048,None
student_16604,24Q299
student_10941,01M696
student_17398,None
student_53704,None
student_1966,05M362
student_33576,None
student_74420,None
student_70801,None
student_65538,None
student_5275,02M414
student_61693,None
student_56847,None
student_56937,None
student_33128,None
student_21203,None
student_11064,02M376
student_58514,None
student_40775,None
student_418,02M411
student_25295,02M580
student_57092,None
student_38788,None
student_74772,None
student_65809,None
student_20195,None
student_6558,02M376
student_48066,None
student_81,02M418
student_53120,02M425
student_49737,None
student_62226,None
student_23235,None
student_69616,None
student_19185,None
student_59650,01M509
student_36313,None
student_58320,None
student_29926,None
student_38088,None
student_59566,None
student_73572,None
student_3760,01M539
student_10812,None
student_30902,None
student_66209,None
student_63945,None
student_12827,03M494
student_28746,None
student_25454,11X455
student_49165,21K620
student_42147,None
student_32196,None
student_32455,None
student_18161,None
student_13313,04M495
student_50934,None
student_38233,None
student_18447,None
student_20179,None
student_4231,02M298
student_8113,02M439
student_47417,None
student_46214,02M529
student_19713,None
student_49574,02M529
student_53336,None
student_14695,02M534
student_69758,None
student_25710,None
student_59750,None
student_8967,02M534
student_12487,02M534
student_19631,None
student_17453,None
student_7402,02M260
student_38149,None
student_64888,None
student_16885,None
student_9662,01M696
student_60872,None
student_62593,None
student_26933,None
