Student_Id,School
student_55562,02M630
student_63540,02M419
student_17606,01M292
student_2150,14K610
student_14320,02M400
student_37362,02M419
student_63968,None
student_49587,02M420
student_37622,01M450
student_70433,None
student_13953,02M543
student_62704,02M533
student_22619,02M308
student_12584,01M292
student_50587,02M282
student_71254,None
student_10905,01M450
student_10714,02M427
student_68061,None
student_25731,02M413
student_58269,17K745
student_62665,02M422
student_70898,None
student_55971,02M308
student_22183,02M298
student_47092,02M392
student_27998,02M545
student_2171,02M545
student_43094,19K404
student_3908,03M479
student_66897,None
student_44335,03M494
student_60114,02M551
student_14351,02M376
student_22012,02M308
student_3302,03M415
student_69862,23K644
student_33381,02M615
student_57782,02M543
student_58384,02M520
student_3562,02M500
student_9721,01M696
student_27458,01M450
student_55755,01M292
student_35137,02M393
student_10446,02M543
student_66076,02M533
student_67931,02M422
student_6161,02M260
student_42285,02M438
student_64102,02M543
student_14698,03M479
student_31727,02M534
student_57138,01M292
student_49811,02M282
student_67122,None
student_55432,13K594
student_46508,02M422
student_20459,02M260
student_11683,04M610
student_200,01M696
student_27209,02M308
student_11056,02M294
student_4953,02M545
student_5284,01M448
student_25046,02M047
student_5992,03M479
student_1746,02M414
student_15400,02M294
student_15165,02M418
student_21278,01M539
student_41666,01M292
student_69028,02M303
student_60331,04M372
student_9182,13K674
student_48342,06M462
student_6040,02M418
student_15482,01M515
student_25727,03M479
student_24863,01M696
student_55842,02M630
student_34257,02M500
student_32364,02M298
student_60536,02M543
student_54299,22K425
student_517,01M539
student_39702,02M534
student_9425,02M411
student_41220,02M432
student_48670,02M630
student_61924,28Q505
student_33526,01M292
student_21854,03M479
student_54483,02M280
student_25559,02M282
student_47267,02M393
student_18384,02M412
student_71244,None
student_18991,02M545
student_28580,02M543
student_22573,01M448
student_44040,02M308
student_12952,03M479
student_34031,02M432
student_1643,30Q501
student_58485,02M282
student_21442,01M696
student_50626,02M308
student_8053,02M543
student_42575,13K674
student_43077,02M600
student_46398,02M534
student_53548,02M420
student_39065,02M288
student_49404,02M420
student_21801,02M419
student_29816,02M600
student_50662,01M515
student_4062,13K674
student_30859,13K674
student_25891,01M539
student_41647,02M420
student_6407,01M515
student_45651,02M580
student_32163,02M392
student_66810,None
student_69577,None
student_25746,01M450
student_52490,02M419
student_63983,02M543
student_15025,02M294
student_61478,02M543
student_1008,02M392
student_14009,02M298
student_52633,02M419
student_9267,02M520
student_22863,02M546
student_39897,01M292
student_27920,01M448
student_7066,02M411
student_60300,02M615
student_41594,01M292
student_49302,17K537
student_27625,02M282
student_51496,01M292
student_42353,02M543
student_2908,10X438
student_2149,02M135
student_56831,08X405
student_44865,02M392
student_50006,02M282
student_68557,02M551
student_23446,02M534
student_36131,02M282
student_25844,04M495
student_4041,02M294
student_39517,04M435
student_3597,02M411
student_42926,25Q425
student_55998,02M489
student_32564,02M420
student_7567,02M432
student_44035,02M374
student_62239,02M543
student_23580,04M435
student_45297,02M420
student_5337,02M376
student_1430,02M489
student_30005,02M374
student_32516,01M292
student_30450,13K674
student_26977,01M696
student_59768,02M420
student_49107,02M615
student_22902,01M448
student_69998,None
student_1689,01M539
student_40671,11X249
student_50109,02M420
student_53383,02M419
student_1422,03M541
student_7390,02M411
student_13461,05M362
student_26847,02M600
student_40215,02M507
student_28558,01M450
student_51045,02M551
student_27109,02M414
student_16772,01M450
student_16004,01M450
student_43086,02M399
student_65147,None
student_28892,02M280
student_18565,22K405
student_47932,02M298
student_8794,32K403
student_13629,14K561
student_15977,02M260
student_48012,31R460
student_71041,None
student_47684,17K546
student_32623,02M393
student_61125,02M420
student_777,01M539
student_20366,02M260
student_7809,01M696
student_50666,02M420
student_21169,02M630
student_53862,02M543
student_23567,02M393
student_27565,02M543
student_8347,02M288
student_58375,None
student_55792,14K454
student_8363,02M298
student_65828,09X525
student_35908,02M420
student_65596,None
student_27013,02M288
student_44958,02M543
student_41042,02M308
student_16713,02M308
student_36047,06M468
student_6511,02M282
student_54458,02M393
student_37917,02M543
student_30605,02M546
student_26117,01M539
student_15939,01M539
student_4197,03M479
student_32351,02M305
student_4509,02M260
student_2667,02M294
student_26845,02M420
student_2130,02M298
student_60743,02M586
student_37626,01M448
student_55420,02M282
student_32926,01M448
student_70120,31R445
student_6477,03M541
student_20513,02M630
student_41943,02M305
student_40733,02M308
student_40468,02M374
student_4319,02M135
student_5750,02M418
student_25056,01M448
student_17717,02M282
student_24069,02M534
student_4432,01M539
student_35633,17K122
student_68753,None
student_61037,31R445
student_20237,14K454
student_30142,22K405
student_5546,02M411
student_44263,02M374
student_55725,02M520
student_12094,02M308
student_42253,02M282
student_52523,02M489
student_13728,02M543
student_22965,03M479
student_28616,01M450
student_31499,01M292
student_6394,28Q440
student_43375,15K462
student_3295,02M407
student_28016,01M450
student_70436,None
student_48761,06M346
student_56861,02M533
student_69510,02M135
student_17859,02M419
student_59948,02M543
student_59675,14K685
student_45441,02M308
student_40139,02M308
student_23575,01M515
student_13847,01M539
student_66585,01M515
student_70454,06M462
student_14529,04M435
student_35168,02M407
student_3553,02M294
student_26130,02M439
student_30335,02M543
student_52501,02M420
student_40706,01M450
student_21464,02M615
student_36049,24Q264
student_32534,02M545
student_41603,02M298
student_34142,02M420
student_56612,04M435
student_3410,02M294
student_3671,02M439
student_18753,01M448
student_6954,02M308
student_42000,02M615
student_31717,04M372
student_61542,None
student_15223,23K493
student_26606,01M450
student_50106,01M292
student_69591,None
student_10901,01M515
student_6874,01M448
student_63406,None
student_61930,01M292
student_1351,02M411
student_67094,31R600
student_47190,04M680
student_54293,02M047
student_49632,02M615
student_45307,01M292
student_14812,01M696
student_21469,01M539
student_59916,01M292
student_45546,02M303
student_23756,01M539
student_51576,02M543
student_62617,02M422
student_38562,02M298
student_66001,None
student_62114,02M419
student_25136,03M479
student_10033,04M555
student_20617,06M211
student_55316,02M420
student_42439,02M586
student_41904,01M450
student_64488,20K505
student_32501,02M586
student_29382,02M543
student_17163,04M555
student_18426,02M393
student_10802,02M534
student_35916,02M280
student_53778,02M551
student_26302,01M448
student_25602,02M520
student_47528,02M600
student_31778,02M545
student_6104,03M541
student_66880,None
student_66443,02M500
student_15308,01M292
student_57760,02M280
student_37293,02M393
student_3557,02M534
student_23751,02M413
student_30709,02M449
student_18422,01M292
student_69233,None
student_70026,None
student_54456,None
student_11540,02M294
student_23953,30Q501
student_70094,None
student_66973,None
student_26495,02M280
student_34301,01M448
student_27810,02M400
student_32369,02M407
student_13501,01M450
student_4382,02M546
student_64201,01M515
student_14255,02M294
student_7608,02M545
student_38115,02M438
student_69855,None
student_36831,02M545
student_21807,02M489
student_21284,02M308
student_57705,06M463
student_21647,19K404
student_53534,02M305
student_5237,01M450
student_52931,01M292
student_44271,02M280
student_64177,02M600
student_62451,None
student_54107,02M449
student_22852,01M450
student_8140,02M545
student_44303,01M448
student_67331,None
student_69762,31R455
student_11715,02M280
student_56893,27Q480
student_67913,02M047
student_8710,02M416
student_12630,02M418
student_24230,01M292
student_45135,04M680
student_8164,02M411
student_50232,02M308
student_53516,02M280
student_17356,04M555
student_60589,02M520
student_5031,02M303
student_19921,03M541
student_36096,02M400
student_67611,None
student_12176,02M260
student_33661,02M615
student_29558,02M298
student_65961,30Q450
student_26671,01M292
student_60269,16K498
student_37947,01M450
student_16918,02M298
student_49483,02M419
student_37696,03M403
student_46461,02M529
student_57158,02M282
student_27649,15K497
student_55062,07X551
student_5468,02M416
student_37450,02M420
student_67464,None
student_61858,None
student_10171,02M376
student_5303,02M260
student_56330,02M400
student_51202,03M492
student_52834,None
student_62868,None
student_54192,None
student_37034,02M507
student_37985,02M400
student_38517,01M448
student_25277,24Q264
student_62201,02M580
student_21131,02M282
student_59628,31R440
student_33394,06M462
student_70058,None
student_67852,None
student_17194,02M412
student_62686,None
student_9115,02M399
student_56691,10X284
student_49590,02M534
student_2024,02M376
student_28920,02M260
student_44038,02M139
student_52001,02M615
student_9286,02M418
student_32052,02M392
student_47496,02M489
student_22381,01M696
student_53192,None
student_497,01M450
student_2056,04M435
student_43564,02M551
student_10368,02M392
student_63035,None
student_43349,02M407
student_59437,02M529
student_29488,22K405
student_30462,02M288
student_25591,02M449
student_57388,None
student_25910,22K405
student_21172,03M479
student_52694,13K419
student_50425,02M392
student_21435,02M282
student_33533,02M407
student_39146,03M291
student_6600,02M416
student_48795,03M417
student_45419,01M450
student_30204,03M417
student_55220,02M437
student_28127,02M580
student_15847,03M479
student_46587,03M291
student_40682,01M292
student_59292,14K561
student_25392,03M415
student_57122,02M419
student_26317,02M260
student_12499,02M412
student_24836,02M414
student_1466,02M414
student_30929,02M392
student_12720,02M418
student_46741,02M534
student_46731,02M534
student_60594,None
student_43049,02M374
student_21722,29Q492
student_20315,02M294
student_111,02M411
student_7172,02M414
student_65820,None
student_41471,01M450
student_48019,02M542
student_27780,02M260
student_36752,01M539
student_3452,02M422
student_30935,31R445
student_11843,02M543
student_55927,02M449
student_33787,02M298
student_44862,03M291
student_11897,02M414
student_22134,02M376
student_28453,02M260
student_33180,01M539
student_55924,31R440
student_52347,04M435
student_57410,02M420
student_43613,02M280
student_36635,02M529
student_16998,03M479
student_17775,05M362
student_6054,02M260
student_70429,02M580
student_31746,01M539
student_43571,22K405
student_38683,01M448
student_4208,02M260
student_22178,02M260
student_51082,None
student_69230,None
student_21317,02M439
student_4489,03M291
student_56622,02M420
student_50670,02M298
student_14093,02M407
student_20525,04M555
student_63117,None
student_59411,None
student_4680,02M416
student_1831,02M507
student_59970,02M420
student_67360,None
student_14985,03M291
student_2864,02M416
student_67183,None
student_8791,03M479
student_39810,01M292
student_7498,01M539
student_31468,02M298
student_14888,02M260
student_43840,02M425
student_54827,02M419
student_45549,02M316
student_1101,03M541
student_23228,03M479
student_6103,03M541
student_19453,02M413
student_11308,01M696
student_56668,02M551
student_3590,02M416
student_9629,03M541
student_19644,02M280
student_32636,03M494
student_60216,23K644
student_57903,02M449
student_24654,02M546
student_35297,01M539
student_1347,02M615
student_8008,01M696
student_49221,03M492
student_6819,02M260
student_21371,02M439
student_2747,02M414
student_4318,03M494
student_60288,02M580
student_68921,None
student_10563,02M413
student_68568,02M580
student_49236,25Q425
student_18040,24Q299
student_49422,02M534
student_58982,None
student_63846,02M425
student_26429,03M415
student_7034,02M545
student_24789,22K405
student_65710,None
student_4602,02M418
student_7202,02M260
student_21477,30Q501
student_33257,02M298
student_24271,02M260
student_28702,02M507
student_15262,05M362
student_39700,01M450
student_1732,30Q580
student_15632,02M546
student_39380,02M545
student_57249,02M600
student_13095,04M555
student_62124,30Q417
student_37139,02M280
student_62690,02M420
student_12597,04M435
student_20160,02M408
student_37594,02M298
student_29792,03M291
student_8630,02M260
student_48806,None
student_52215,22K405
student_46565,02M298
student_57458,03M402
student_36797,02M298
student_38940,02M534
student_50247,02M400
student_4655,02M260
student_53404,21K348
student_70714,None
student_35089,02M280
student_38873,02M408
student_52503,02M529
student_36853,02M303
student_66794,02M422
student_61416,02M449
student_56539,02M586
student_15383,05M362
student_67762,None
student_41828,27Q650
student_58101,None
student_69094,None
student_25852,02M432
student_44755,02M305
student_4453,02M418
student_39954,02M615
student_14675,04M555
student_31859,09X324
student_65,02M437
student_27546,10X440
student_17342,02M439
student_37166,24Q610
student_9723,02M411
student_35232,02M546
student_35099,24Q600
student_57040,None
student_7469,02M392
student_26099,02M260
student_17995,02M400
student_22075,02M551
student_63695,03M492
student_7641,02M414
student_57979,29Q259
student_18015,02M551
student_25091,01M515
student_2738,04M495
student_7719,02M416
student_23886,02M413
student_46319,02M615
student_57814,26Q315
student_57510,None
student_24831,14K488
student_33790,02M630
student_34474,02M392
student_5998,02M400
student_29415,02M300
student_19163,02M308
student_19588,25Q670
student_37776,02M580
student_63991,None
student_19408,03M479
student_13062,02M260
student_4445,02M414
student_29644,15K429
student_19961,04M495
student_8184,03M479
student_49109,02M580
student_26219,03M479
student_55161,None
student_397,01M539
student_61268,02M047
student_43264,02M422
student_47649,02M489
student_31637,02M298
student_14230,02M413
student_43978,02M534
student_7146,04M435
student_31821,02M534
student_27990,02M414
student_45506,04M435
student_15629,03M417
student_8552,30Q501
student_46669,02M400
student_43744,02M308
student_70038,10X440
student_67207,None
student_51756,24Q610
student_58888,None
student_15562,02M399
student_26004,02M546
student_35561,30Q450
student_50456,04M435
student_66857,02M551
student_1849,01M539
student_7394,02M374
student_41942,02M534
student_23883,02M305
student_6899,02M413
student_33116,01M539
student_43080,02M534
student_43233,02M432
student_5092,03M541
student_23000,02M534
student_12189,02M416
student_26298,03M479
student_9142,02M139
student_36085,02M288
student_68665,30Q450
student_51017,02M303
student_2397,02M437
student_28757,02M400
student_40095,09X412
student_25964,03M479
student_68430,None
student_33115,02M303
student_36077,03M417
student_52338,20K490
student_46973,04M435
student_43292,02M630
student_34804,02M546
student_58759,None
student_57397,03M403
student_18658,02M260
student_28475,02M400
student_66436,02M139
student_70577,None
student_15878,02M413
student_19264,02M376
student_20914,03M494
student_15824,02M411
student_51481,04M435
student_10666,30Q501
student_35913,02M420
student_10018,01M696
student_16423,02M412
student_68057,None
student_49626,30Q301
student_35821,02M489
student_43310,02M139
student_17642,02M439
student_26502,02M414
student_28211,02M400
student_43160,04M435
student_42803,28Q440
student_43126,02M449
student_36806,01M539
student_66183,None
student_58603,13K412
student_41458,24Q600
student_67054,None
student_51206,02M519
student_8966,02M414
student_10704,02M411
student_38509,01M539
student_29146,02M298
student_59091,None
student_63848,02M425
student_55752,02M400
student_8337,02M411
student_17227,02M413
student_22817,02M414
student_40779,03M291
student_43611,02M543
student_5828,02M489
student_42239,02M580
student_27785,02M520
student_40331,19K507
student_13764,02M412
student_15966,03M417
student_7417,02M519
student_16584,02M400
student_6729,02M534
student_69391,02M425
student_58668,02M543
student_27464,03M479
student_35983,04M435
student_33124,01M539
student_6676,02M459
student_2127,01M539
student_35103,02M580
student_48867,02M408
student_42115,02M400
student_56122,02M400
student_26251,02M551
student_43773,30Q301
student_49573,None
student_28138,02M449
student_20830,04M555
student_926,01M539
student_8809,02M139
student_24965,02M376
student_35554,12X511
student_40655,22K405
student_17443,01M539
student_14722,02M260
student_15826,05M362
student_2255,01M696
student_33943,02M407
student_26232,02M432
student_25150,02M400
student_48223,02M374
student_37958,02M543
student_2161,02M412
student_55628,14K561
student_47683,02M400
student_34832,02M419
student_9178,02M411
student_34547,02M605
student_63087,None
student_4429,02M260
student_43658,02M489
student_64656,None
student_8390,02M411
student_65058,02M135
student_22220,02M545
student_62286,02M139
student_47435,04M435
student_48289,02M400
student_49729,02M534
student_4460,02M418
student_16388,22K405
student_70632,None
student_9650,05M362
student_36840,01M539
student_19096,03M541
student_57611,None
student_15797,01M696
student_28752,02M545
student_21610,05M362
student_12135,02M414
student_16643,03M479
student_12972,02M418
student_66706,None
student_33746,03M291
student_27608,02M545
student_67612,None
student_21613,02M605
student_31611,02M546
student_10239,02M449
student_33726,02M580
student_27521,03M291
student_33059,03M492
student_61986,02M551
student_22743,02M414
student_54546,02M449
student_13343,02M400
student_53077,31R455
student_21880,02M439
student_11580,02M294
student_64977,None
student_12003,02M412
student_69352,29Q259
student_27103,01M696
student_6758,02M534
student_29311,03M417
student_15016,04M435
student_21659,02M630
student_15681,02M260
student_25638,02M298
student_37763,None
student_75,02M411
student_64641,02M580
student_57161,02M393
student_64569,01M292
student_57507,02M615
student_18314,07X221
student_27000,03M479
student_15390,15K656
student_66117,None
student_9353,02M615
student_41918,02M400
student_3207,03M402
student_48678,30Q450
student_22819,03M479
student_32078,01M448
student_9213,06M540
student_13174,02M400
student_38288,02M437
student_2941,02M416
student_21543,02M400
student_70153,31R445
student_23849,02M414
student_23462,02M615
student_26775,02M543
student_69796,05M499
student_18217,02M422
student_48380,02M489
student_4289,02M260
student_16383,02M439
student_58611,03M299
student_41150,02M420
student_38910,02M303
student_49057,02M420
student_5761,30Q301
student_59747,None
student_30268,02M507
student_33626,03M291
student_67567,02M551
student_32127,04M435
student_61391,05M670
student_32101,02M546
student_9461,02M546
student_19827,15K656
student_17542,02M439
student_23746,02M439
student_32552,02M489
student_9067,02M376
student_51686,02M432
student_32740,01M448
student_25798,02M545
student_18323,02M414
student_3817,02M260
student_63456,None
student_43999,04M372
student_41996,02M400
student_40585,01M450
student_6640,02M605
student_48684,02M392
student_68290,None
student_25576,03M479
student_30135,02M422
student_1010,02M407
student_785,03M479
student_54177,02M135
student_49321,06M467
student_30419,31R440
student_53575,02M580
student_36599,02M408
student_69912,None
student_49966,18K642
student_45851,02M282
student_31517,02M393
student_37103,02M507
student_9893,02M260
student_13452,02M413
student_1002,01M696
student_18236,02M414
student_32723,02M449
student_56701,02M489
student_13230,24Q299
student_61913,02M420
student_7148,02M414
student_56090,02M533
student_68071,None
student_70934,None
student_40770,02M374
student_56331,02M425
student_29823,04M680
student_34575,02M288
student_18305,24Q299
student_5627,02M412
student_50083,07X548
student_66374,13K483
student_62641,02M600
student_69314,None
student_4583,30Q417
student_41080,02M449
student_46467,02M298
student_25495,24Q610
student_30026,03M494
student_27563,02M374
student_4014,01M539
student_69297,None
student_12651,02M545
student_19996,05M362
student_34867,01M448
student_28399,02M437
student_54187,02M519
student_51565,13K419
student_37134,02M408
student_20631,02M376
student_15069,03M479
student_56645,02M489
student_2839,03M417
student_33755,02M308
student_39844,02M545
student_64911,24Q485
student_7153,24Q299
student_44942,None
student_61928,None
student_13321,25Q525
student_55624,02M422
student_67705,None
student_38048,03M417
student_66833,02M551
student_40594,03M494
student_40984,02M374
student_22528,02M414
student_39299,03M417
student_43162,02M489
student_48597,15K497
student_21552,02M507
student_52316,02M600
student_37400,02M400
student_10317,02M439
student_42691,02M449
student_27106,02M489
student_11042,05M362
student_2338,02M418
student_41613,01M450
student_36877,02M449
student_20140,02M294
student_4898,02M414
student_13911,01M448
student_50086,02M533
student_36663,02M374
student_32627,02M630
student_61791,01M292
student_38530,02M288
student_1116,02M418
student_9606,03M479
student_46360,21K540
student_63621,None
student_67984,02M422
student_26017,02M400
student_974,02M412
student_66760,None
student_4101,02M376
student_12905,03M479
student_68139,None
student_58737,02M422
student_34343,02M545
student_53684,02M519
student_39258,01M539
student_59103,02M393
student_52611,22K405
student_48820,02M420
student_38340,04M435
student_10030,04M495
student_41287,02M507
student_23076,02M507
student_58288,None
student_5830,02M420
student_53082,02M422
student_32489,02M298
student_20466,02M260
student_62025,02M449
student_32488,01M448
student_3106,03M291
student_66846,02M551
student_43751,03M402
student_45650,02M298
student_47105,02M519
student_49506,02M630
student_62995,23K644
student_26295,01M450
student_38921,02M298
student_13129,02M376
student_27545,02M414
student_9517,02M439
student_14589,02M400
student_69103,29Q259
student_19012,03M479
student_56563,04M435
student_28117,02M489
student_4474,02M400
student_14117,02M418
student_54882,09X327
student_48362,02M420
student_408,09X260
student_44193,02M489
student_40351,02M420
student_65105,02M139
student_62773,02M047
student_48701,02M392
student_36379,02M308
student_61405,02M580
student_22524,02M413
student_64498,None
student_26627,01M448
student_40516,02M298
student_57614,None
student_69340,02M303
student_39919,02M534
student_52914,02M630
student_37601,01M448
student_37224,02M615
student_24291,02M280
student_12593,03M479
student_67447,30Q417
student_67880,None
student_64813,31R440
student_68243,31R600
student_7120,02M260
student_4079,02M416
student_34831,02M630
student_44899,01M450
student_38720,02M422
student_2067,02M545
student_44281,01M448
student_62500,02M580
student_32486,02M400
student_67670,30Q450
student_30475,24Q299
student_6743,22K405
student_51813,04M435
student_1654,02M534
student_54897,04M435
student_61524,02M580
student_40599,01M450
student_49230,02M630
student_55778,02M437
student_49187,03M417
student_36156,02M519
student_63477,None
student_6827,01M539
student_49482,02M534
student_3881,02M411
student_17053,24Q299
student_11109,02M296
student_55789,03M299
student_56086,02M489
student_46211,None
student_18867,02M412
student_53290,02M425
student_8050,02M411
student_29933,02M605
student_19779,29Q326
student_27880,02M507
student_67461,None
student_3872,02M416
student_34107,03M859
student_4800,02M412
student_17913,02M374
student_28930,15K519
student_23343,30Q580
student_41631,03M859
student_45340,02M600
student_54269,02M655
student_40676,02M420
student_37372,02M519
student_41077,30Q445
student_13910,02M412
student_63361,01M292
student_277,02M376
student_33615,02M305
student_30243,02M392
student_57561,None
student_19895,04M372
student_58582,02M400
student_32838,03M291
student_28592,01M450
student_70395,None
student_68028,10X440
student_67987,None
student_18697,03M494
student_20066,03M479
student_44166,02M392
student_61531,03M492
student_28275,04M495
student_10307,02M545
student_15179,02M420
student_41750,04M372
student_12713,15K684
student_21818,02M412
student_18876,17K531
student_36750,22K555
student_47980,None
student_50923,02M420
student_67342,None
student_19762,02M545
student_6269,02M600
student_34862,01M539
student_45064,02M655
student_2362,04M495
student_30091,02M534
student_69313,02M586
student_10721,02M294
student_55179,02M280
student_4023,02M376
student_11131,01M539
student_23880,02M545
student_35575,02M580
student_25023,02M298
student_56006,01M515
student_40031,30Q501
student_59745,31R445
student_31657,03M417
student_10416,03M492
student_57776,02M400
student_64235,14K488
student_9403,02M411
student_59737,02M543
student_36241,02M400
student_66340,19K404
student_1710,01M450
student_15140,02M546
student_60044,None
student_47532,02M432
student_62399,02M419
student_57643,02M419
student_59410,02M400
student_32832,02M534
student_13620,02M411
student_24584,29Q326
student_4789,02M418
student_44071,03M494
student_13743,02M545
student_10646,03M479
student_40507,02M400
student_58326,02M280
student_39591,02M420
student_21607,24Q560
student_10005,03M541
student_24349,02M407
student_56284,02M400
student_23723,02M392
student_11730,03M541
student_54875,None
student_30604,01M539
student_70425,02M580
student_39994,02M298
student_41998,02M605
student_25156,19K660
student_43959,02M545
student_10134,02M418
student_57805,02M400
student_59032,None
student_26783,04M435
student_24820,02M420
student_1571,02M414
student_59783,02M422
student_19183,02M439
student_45153,02M374
student_56070,04M435
student_65659,24Q610
student_27051,02M414
student_18279,02M507
student_59608,02M420
student_38786,02M449
student_19368,02M412
student_50776,02M298
student_26900,02M545
student_32221,30Q575
student_10596,02M418
student_27915,03M492
student_15745,02M411
student_16801,02M418
student_25395,02M139
student_49736,02M600
student_29706,02M420
student_61638,08X405
student_9700,03M541
student_16253,02M420
student_27537,02M489
student_41707,03M417
student_70334,04M372
student_39850,02M605
student_45826,24Q610
student_14329,02M418
student_10210,03M541
student_59261,02M600
student_53271,02M630
student_2128,02M529
student_37278,30Q258
student_29,02M534
student_38836,02M308
student_59830,04M680
student_30564,01M292
student_25919,02M534
student_59406,None
student_30679,02M437
student_60802,02M280
student_59621,None
student_29467,15K656
student_60027,02M600
student_30235,02M534
student_67896,None
student_43682,02M489
student_17798,02M260
student_70097,None
student_35965,02M280
student_41640,02M432
student_67312,None
student_36230,02M534
student_25741,02M425
student_1263,02M416
student_42505,04M435
student_57783,02M400
student_66631,02M580
student_30330,29Q498
student_26235,03M479
student_52988,02M393
student_13201,02M418
student_61111,14K614
student_52278,02M400
student_48998,02M630
student_66544,None
student_17691,11X418
student_32346,02M449
student_59518,02M449
student_16831,02M407
student_2813,02M260
student_49290,02M420
student_7848,04M555
student_28950,02M437
student_33991,03M417
student_29581,02M408
student_27135,02M414
student_15740,02M546
student_57203,02M615
student_7864,03M403
student_19473,03M479
student_44290,02M400
student_14023,12X242
student_24073,02M282
student_45612,02M393
student_42391,30Q501
student_60186,02M420
student_33844,02M449
student_23118,02M414
student_37868,14K558
student_58942,None
student_8616,02M413
student_64725,None
student_49213,02M298
student_40277,22K405
student_25690,02M605
student_53697,None
student_25020,02M425
student_22308,02M260
student_8052,02M413
student_8469,02M376
student_30665,02M545
student_2808,24Q600
student_3759,02M418
student_57431,02M580
student_17660,02M420
student_19457,02M439
student_13073,02M411
student_53408,04M435
student_10282,03M479
student_8279,02M414
student_17070,02M412
student_38524,30Q501
student_30779,02M545
student_33204,02M580
student_2350,02M418
student_1308,01M539
student_46427,02M534
student_66679,04M680
student_45550,03M859
student_53188,22K405
student_8119,02M392
student_36012,10X440
student_42497,31R080
student_35829,02M280
student_60423,02M393
student_55977,02M519
student_11024,02M413
student_43212,15K429
student_19583,02M580
student_49564,03M494
student_17938,02M529
student_53559,02M449
student_18762,04M435
student_67118,02M551
student_52212,02M519
student_27561,02M298
student_55808,02M432
student_47998,02M438
student_63120,02M449
student_24406,02M543
student_12572,02M411
student_33282,02M420
student_1412,01M696
student_50437,02M393
student_46450,02M400
student_61940,None
student_32924,03M417
student_56761,02M139
student_49037,02M432
student_34903,06M467
student_5727,04M555
student_32676,02M422
student_16571,01M448
student_69676,None
student_18050,02M376
student_42873,02M630
student_29963,01M450
student_11197,30Q501
student_15047,03M479
student_44921,None
student_50025,01M292
student_26952,02M400
student_70311,None
student_4921,02M260
student_13081,04M435
student_39396,02M630
student_53175,02M449
student_7002,02M420
student_44689,01M450
student_10920,02M411
student_28456,01M539
student_67814,02M551
student_30975,02M489
student_47472,02M432
student_42634,03M291
